average_price,total_volume,geography
1.53,409971.49,Hartford/Springfield
0.8,1898693.37,Houston
1.12,279648.39,Indianapolis
1.26,266140.19,Jacksonville
1.01,463740.96,Las Vegas
1.24,3587854.83,Los Angeles
1.08,129956.39,Louisville
1.26,1157184.75,Miami/Ft. Lauderdale
1.17,4785192.32,Midsouth
0.99,336740.47,Nashville
0.93,412109.35,New Orleans/Mobile
1.55,1949917.8,New York
1.41,6089881.14,Northeast
1.35,629676.74,Northern New England
1.17,671907.98,Orlando
1.36,612093.83,Philadelphia
0.89,1460289.7,Phoenix/Tucson
0.91,234056.32,Pittsburgh
1.12,2559526.21,Plains
1.26,856616.5,Portland
1.14,505899.09,Raleigh/Greensboro
1.04,389291.53,Richmond/Norfolk
1.01,227460.02,Roanoke
1.36,552309.0,Sacramento
1.16,732693.74,San Diego
1.24,1010744.19,San Francisco
1.6,709205.89,Seattle
1.16,619144.94,South Carolina
0.85,9401600.36,South Central
1.15,6445743.41,Southeast
1.44,114782.15,Spokane
1.2,271940.68,St. Louis
1.25,101424.7,Syracuse
1.18,682391.99,Tampa
1.14,50089191.6,Total U.S.
1.11,8532573.44,West
0.84,1288125.0,West Tex/New Mexico
1.05,185207.02,Albany
1.09,934465.64,Atlanta
1.41,1264401.98,Baltimore/Washington
1.41,123545.44,Boise
1.42,846157.24,Boston
1.18,247270.33,Buffalo/Rochester
1.35,7242801.45,California
1.19,402867.22,Charlotte
1.61,898129.35,Chicago
1.27,388909.21,Cincinnati/Dayton
1.18,290912.22,Columbus
0.9,1787658.42,Dallas/Ft. Worth
1.16,1150875.87,Denver
1.13,627178.32,Detroit
1.64,206167.97,Grand Rapids
1.27,5037503.84,Great Lakes
1.14,444283.99,Harrisburg/Scranton
1.37,467536.06,Hartford/Springfield
0.92,1769655.3,Houston
1.18,317154.18,Indianapolis
1.23,287022.2,Jacksonville
0.92,534971.61,Las Vegas
1.28,3373838.53,Los Angeles
1.09,138486.17,Louisville
1.23,1215213.19,Miami/Ft. Lauderdale
1.17,5060392.09,Midsouth
1.02,345858.95,Nashville
0.98,403805.97,New Orleans/Mobile
1.25,2803285.41,New York
1.25,7431620.88,Northeast
1.27,685987.09,Northern New England
1.16,663937.8,Orlando
1.17,803349.87,Philadelphia
0.77,1699903.25,Phoenix/Tucson
1.31,143299.95,Pittsburgh
1.12,2782858.3,Plains
1.36,794340.75,Portland
1.14,499564.06,Raleigh/Greensboro
1.04,426666.37,Richmond/Norfolk
1.0,243817.83,Roanoke
1.46,560885.37,Sacramento
1.24,661927.36,San Diego
1.59,989641.11,San Francisco
1.44,804183.74,Seattle
1.15,630531.75,South Carolina
0.94,8707860.33,South Central
1.14,6597343.37,Southeast
1.31,141676.94,Spokane
1.05,296296.2,St. Louis
1.14,121115.28,Syracuse
1.17,673964.34,Tampa
1.15,52015534.19,Total U.S.
1.07,9155153.85,West
0.91,1174568.1,West Tex/New Mexico
1.24,167927.0,Albany
0.99,1132758.55,Atlanta
1.2,1535357.81,Baltimore/Washington
1.27,158650.96,Boise
1.46,972719.16,Boston
1.16,257398.02,Buffalo/Rochester
1.05,9970110.89,California
0.95,614520.35,Charlotte
0.87,2025925.36,Chicago
1.03,456925.51,Cincinnati/Dayton
0.95,363311.52,Columbus
0.87,1917926.87,Dallas/Ft. Worth
1.15,1314788.65,Denver
1.03,674960.04,Detroit
1.55,219273.5,Grand Rapids
0.99,6939755.9,Great Lakes
1.17,459038.31,Harrisburg/Scranton
1.45,485155.65,Hartford/Springfield
0.85,1885116.02,Houston
1.01,360027.43,Indianapolis
1.06,330664.01,Jacksonville
1.02,504348.3,Las Vegas
1.11,4338079.29,Los Angeles
0.95,176375.34,Louisville
1.08,1356496.17,Miami/Ft. Lauderdale
0.99,6469663.94,Midsouth
0.93,394513.48,Nashville
0.92,490030.4,New Orleans/Mobile
1.51,2351010.01,New York
1.37,7170716.42,Northeast
1.3,723721.49,Northern New England
1.03,773385.33,Orlando
1.29,746471.25,Philadelphia
0.77,1816584.82,Phoenix/Tucson
0.94,234811.68,Pittsburgh
0.89,3844221.17,Plains
1.08,1087071.0,Portland
0.9,707237.11,Raleigh/Greensboro
0.87,567530.57,Richmond/Norfolk
0.9,298871.09,Roanoke
0.97,847042.4,Sacramento
1.03,915550.9,San Diego
1.03,1522654.94,San Francisco
1.36,878224.01,Seattle
1.03,823712.89,South Carolina
0.88,9673150.72,South Central
1.02,7729984.7,Southeast
1.19,165273.83,Spokane
1.06,310336.27,St. Louis
1.21,116930.36,Syracuse
1.02,789379.78,Tampa
1.03,62179375.21,Total U.S.
1.02,10381771.32,West
0.84,1371086.45,West Tex/New Mexico
1.12,214311.71,Albany
1.04,988167.29,Atlanta
1.14,1548164.82,Baltimore/Washington
1.22,156546.54,Boise
1.43,1124288.41,Boston
1.11,314029.33,Buffalo/Rochester
1.27,8199325.26,California
1.19,397009.34,Charlotte
1.39,1063940.98,Chicago
1.02,496504.9,Cincinnati/Dayton
0.97,365034.75,Columbus
0.81,2117214.71,Dallas/Ft. Worth
1.04,1492248.7,Denver
1.03,780573.99,Detroit
1.25,329754.89,Grand Rapids
1.09,6337662.89,Great Lakes
1.16,540467.66,Harrisburg/Scranton
1.46,507245.67,Hartford/Springfield
0.8,1999550.94,Houston
1.0,369636.47,Indianapolis
1.2,242051.77,Jacksonville
1.0,521134.48,Las Vegas
1.17,3969631.89,Los Angeles
0.96,182400.95,Louisville
1.24,1082709.47,Miami/Ft. Lauderdale
1.06,5733286.02,Midsouth
0.95,382650.07,Nashville
0.95,479668.8,New Orleans/Mobile
1.5,2715146.11,New York
1.33,8386813.23,Northeast
1.09,1012471.14,Northern New England
1.12,612568.57,Orlando
1.24,877256.42,Philadelphia
0.74,1872906.23,Phoenix/Tucson
1.05,178533.61,Pittsburgh
1.04,3172229.94,Plains
1.21,897731.96,Portland
1.09,512508.21,Raleigh/Greensboro
0.98,490268.32,Richmond/Norfolk
0.98,278283.84,Roanoke
1.37,627378.75,Sacramento
1.16,755445.2,San Diego
1.57,1035718.52,San Francisco
1.48,750110.47,Seattle
1.15,648208.05,South Carolina
0.84,10072925.19,South Central
1.12,6262829.99,Southeast
1.26,136914.02,Spokane
1.04,327857.39,St. Louis
1.13,141919.9,Syracuse
1.1,604700.62,Tampa
1.09,58463220.4,Total U.S.
1.02,10298147.85,West
0.85,1379210.96,West Tex/New Mexico
1.46,177787.45,Albany
1.02,985535.06,Atlanta
1.31,1229791.33,Baltimore/Washington
1.25,140793.36,Boise
1.5,941667.98,Boston
1.17,244330.8,Buffalo/Rochester
1.31,7674526.73,California
1.19,423464.87,Charlotte
1.52,983203.96,Chicago
1.23,383538.12,Cincinnati/Dayton
1.15,291886.57,Columbus
0.88,1873640.05,Dallas/Ft. Worth
1.14,1135066.7,Denver
1.29,549106.06,Detroit
1.41,233453.56,Grand Rapids
1.24,5196474.0,Great Lakes
1.18,463717.23,Harrisburg/Scranton
1.52,457906.84,Hartford/Springfield
0.94,1682407.38,Houston
1.15,309411.82,Indianapolis
1.22,251389.17,Jacksonville
1.01,443235.06,Las Vegas
1.22,3568521.93,Los Angeles
1.06,157037.49,Louisville
1.24,1056626.99,Miami/Ft. Lauderdale
1.12,5250442.03,Midsouth
0.99,363037.81,Nashville
1.03,419846.24,New Orleans/Mobile
1.52,2299718.3,New York
1.4,7018360.53,Northeast
1.33,683078.44,Northern New England
1.14,601038.31,Orlando
1.29,730702.11,Philadelphia
0.92,1387368.91,Phoenix/Tucson
0.93,228196.08,Pittsburgh
1.09,2871264.03,Plains
1.15,870538.29,Portland
1.09,524007.71,Raleigh/Greensboro
0.99,460900.47,Richmond/Norfolk
0.94,262994.63,Roanoke
1.36,613505.3,Sacramento
1.19,697856.1,San Diego
1.59,1048899.47,San Francisco
1.51,708668.84,Seattle
1.16,668732.12,South Carolina
0.94,8790639.12,South Central
1.13,6220501.34,Southeast
1.3,126125.47,Spokane
1.04,288956.17,St. Louis
1.31,117231.76,Syracuse
1.12,591420.66,Tampa
1.16,51690121.14,Total U.S.
1.09,8667913.24,West
0.89,1240709.05,West Tex/New Mexico
1.4,178294.0,Albany
0.96,1057753.0,Atlanta
1.28,1338522.0,Baltimore/Washington
1.28,148185.0,Boise
1.48,985927.0,Boston
1.16,268649.0,Buffalo/Rochester
1.28,8094351.0,California
1.17,432854.0,Charlotte
1.39,1177753.0,Chicago
1.21,416096.0,Cincinnati/Dayton
1.07,307671.0,Columbus
0.85,2073742.0,Dallas/Ft. Worth
1.12,1267678.0,Denver
1.12,660786.0,Detroit
1.31,289641.0,Grand Rapids
1.16,5877196.0,Great Lakes
1.11,530762.0,Harrisburg/Scranton
1.51,478405.0,Hartford/Springfield
0.92,1887425.0,Houston
1.12,335436.0,Indianapolis
1.06,291155.0,Jacksonville
0.92,517399.0,Las Vegas
1.2,3810100.0,Los Angeles
0.82,198489.0,Louisville
1.07,1221161.0,Miami/Ft. Lauderdale
1.08,5648412.0,Midsouth
0.9,402362.0,Nashville
0.93,476714.0,New Orleans/Mobile
1.5,2525443.0,New York
1.38,7527521.0,Northeast
1.31,739202.0,Northern New England
1.03,677479.0,Orlando
1.23,807460.0,Philadelphia
0.76,1734519.0,Phoenix/Tucson
1.29,156895.0,Pittsburgh
1.08,3005790.0,Plains
1.17,937193.0,Portland
1.1,534769.0,Raleigh/Greensboro
1.01,477466.0,Richmond/Norfolk
0.95,270540.0,Roanoke
1.4,600699.0,Sacramento
1.18,762301.0,San Diego
1.48,1086816.0,San Francisco
1.46,759730.0,Seattle
1.09,732273.0,South Carolina
0.89,9862762.0,South Central
1.02,7021288.0,Southeast
1.33,130531.0,Spokane
1.03,289037.0,St. Louis
1.27,123890.0,Syracuse
1.03,691449.0,Tampa
1.11,56769152.0,Total U.S.
1.03,9731832.0,West
0.84,1392438.0,West Tex/New Mexico
1.47,209089.0,Albany
1.04,938204.0,Atlanta
1.31,1293431.0,Baltimore/Washington
1.26,145267.0,Boise
1.49,990999.0,Boston
1.15,266812.0,Buffalo/Rochester
1.19,8794352.0,California
1.2,430425.0,Charlotte
1.06,1552615.0,Chicago
1.06,427257.0,Cincinnati/Dayton
0.91,329587.0,Columbus
0.75,2109665.0,Dallas/Ft. Worth
1.01,1287246.0,Denver
1.06,640486.0,Detroit
1.53,236080.0,Grand Rapids
1.06,6177779.0,Great Lakes
1.1,569935.0,Harrisburg/Scranton
1.4,533079.0,Hartford/Springfield
0.81,1990923.0,Houston
1.04,343686.0,Indianapolis
1.18,238443.0,Jacksonville
1.04,426611.0,Las Vegas
1.09,4146415.0,Los Angeles
0.86,175577.0,Louisville
1.19,1059330.0,Miami/Ft. Lauderdale
1.1,5433607.0,Midsouth
0.94,373752.0,Nashville
0.89,473329.0,New Orleans/Mobile
1.25,3221463.0,New York
1.27,8584547.0,Northeast
1.34,742864.0,Northern New England
1.12,591835.0,Orlando
1.11,931458.0,Philadelphia
0.76,1605302.0,Phoenix/Tucson
1.01,221227.0,Pittsburgh
1.06,2995286.0,Plains
1.07,975713.0,Portland
1.12,551872.0,Raleigh/Greensboro
1.01,468684.0,Richmond/Norfolk
0.98,254616.0,Roanoke
1.45,601456.0,Sacramento
1.0,858451.0,San Diego
1.4,1201844.0,San Francisco
1.3,812261.0,Seattle
1.17,659157.0,South Carolina
0.8,9938455.0,South Central
1.12,6129930.0,Southeast
1.19,139895.0,Spokane
0.96,319975.0,St. Louis
1.32,130264.0,Syracuse
1.13,595922.0,Tampa
1.07,57509313.0,Total U.S.
1.0,9455357.0,West
0.84,1289226.0,West Tex/New Mexico
1.22,165016.0,Albany
1.01,930674.0,Atlanta
1.31,1274389.0,Baltimore/Washington
1.24,143387.0,Boise
1.43,965477.0,Boston
0.91,328970.0,Buffalo/Rochester
1.25,8180834.0,California
1.23,418393.0,Charlotte
1.21,1192494.0,Chicago
0.97,439233.0,Cincinnati/Dayton
0.9,335877.0,Columbus
0.72,2061940.0,Dallas/Ft. Worth
1.1,1112217.0,Denver
0.98,711551.0,Detroit
1.26,295057.0,Grand Rapids
1.04,6063117.0,Great Lakes
1.07,518831.0,Harrisburg/Scranton
1.44,475682.0,Hartford/Springfield
0.75,1943014.0,Houston
0.95,346851.0,Indianapolis
1.14,245509.0,Jacksonville
1.03,431082.0,Las Vegas
1.13,3900386.0,Los Angeles
1.02,159816.0,Louisville
1.18,1032904.0,Miami/Ft. Lauderdale
1.13,5337228.0,Midsouth
0.97,370407.0,Nashville
0.9,442872.0,New Orleans/Mobile
1.48,2441579.0,New York
1.32,7415920.0,Northeast
1.29,713047.0,Northern New England
1.11,594181.0,Orlando
1.2,807793.0,Philadelphia
0.88,1395856.0,Phoenix/Tucson
1.28,156644.0,Pittsburgh
1.06,2969091.0,Plains
1.13,958689.0,Portland
1.15,542332.0,Raleigh/Greensboro
1.0,474262.0,Richmond/Norfolk
0.95,264017.0,Roanoke
1.51,580120.0,Sacramento
1.14,741694.0,San Diego
1.56,1110795.0,San Francisco
1.45,772459.0,Seattle
1.15,652932.0,South Carolina
0.76,9696914.0,South Central
1.09,6096475.0,Southeast
1.34,133157.0,Spokane
0.97,310260.0,St. Louis
1.07,126874.0,Syracuse
1.06,605674.0,Tampa
1.08,54532348.0,Total U.S.
1.08,8772768.0,West
0.82,1168419.0,West Tex/New Mexico
0.97,225804.0,Albany
0.91,975319.0,Atlanta
1.31,1265031.0,Baltimore/Washington
1.17,147422.0,Boise
1.1,1306611.0,Boston
1.06,288382.0,Buffalo/Rochester
1.21,8019954.0,California
1.22,410145.0,Charlotte
1.43,993788.0,Chicago
1.06,391189.0,Cincinnati/Dayton
0.99,299491.0,Columbus
0.78,1928419.0,Dallas/Ft. Worth
1.02,1106608.0,Denver
1.11,560392.0,Detroit
1.49,214254.0,Grand Rapids
1.15,5193534.0,Great Lakes
1.06,526402.0,Harrisburg/Scranton
1.35,525105.0,Hartford/Springfield
0.82,1681921.0,Houston
1.02,315534.0,Indianapolis
1.18,242135.0,Jacksonville
0.95,462851.0,Las Vegas
1.17,3639362.0,Los Angeles
0.91,186199.0,Louisville
1.2,994261.0,Miami/Ft. Lauderdale
1.1,5388208.0,Midsouth
0.87,365330.0,Nashville
0.98,410229.0,New Orleans/Mobile
1.22,3212254.0,New York
1.12,9254874.0,Northeast
0.89,1089324.0,Northern New England
1.1,594541.0,Orlando
1.09,948980.0,Philadelphia
0.79,1512499.0,Phoenix/Tucson
1.2,162971.0,Pittsburgh
1.08,2890080.0,Plains
1.04,924752.0,Portland
1.16,529881.0,Raleigh/Greensboro
0.95,475688.0,Richmond/Norfolk
0.88,283871.0,Roanoke
1.16,673737.0,Sacramento
1.18,686611.0,San Diego
1.39,1139236.0,San Francisco
1.35,800673.0,Seattle
1.14,643568.0,South Carolina
0.82,9030036.0,South Central
1.09,6012693.0,Southeast
1.22,136776.0,Spokane
1.0,292955.0,St. Louis
1.05,134244.0,Syracuse
1.12,610327.0,Tampa
1.06,55007945.0,Total U.S.
0.99,9218565.0,West
0.77,1353163.0,West Tex/New Mexico
1.28,150850.26,Albany
0.91,944439.77,Atlanta
1.33,1203033.08,Baltimore/Washington
1.21,137261.52,Boise
1.42,860481.99,Boston
1.09,245620.6,Buffalo/Rochester
1.25,7782805.53,California
1.24,378244.75,Charlotte
1.49,925141.41,Chicago
1.07,385737.55,Cincinnati/Dayton
0.99,289923.03,Columbus
0.79,1966963.25,Dallas/Ft. Worth
0.99,1108791.47,Denver
1.1,573324.19,Detroit
1.35,238614.31,Grand Rapids
1.15,5171180.03,Great Lakes
1.12,472367.22,Harrisburg/Scranton
1.48,438859.12,Hartford/Springfield
0.84,1694196.58,Houston
1.02,316798.04,Indianapolis
1.22,234260.71,Jacksonville
0.97,411323.46,Las Vegas
1.15,3749949.13,Los Angeles
0.92,170908.41,Louisville
1.17,1030699.35,Miami/Ft. Lauderdale
1.11,5070753.21,Midsouth
0.86,363120.18,Nashville
0.93,438167.06,New Orleans/Mobile
1.48,2343157.96,New York
1.35,6858720.51,Northeast
1.27,680933.67,Northern New England
1.11,623810.27,Orlando
1.22,764058.11,Philadelphia
0.76,1513797.97,Phoenix/Tucson
1.24,151241.63,Pittsburgh
0.89,3478622.27,Plains
0.94,1014145.41,Portland
1.17,506504.89,Raleigh/Greensboro
0.99,429310.1,Richmond/Norfolk
0.91,259512.76,Roanoke
1.34,588894.87,Sacramento
1.17,689707.75,San Diego
1.5,1044416.77,San Francisco
1.4,736784.55,Seattle
1.14,621165.58,South Carolina
0.85,8923734.94,South Central
1.08,6062666.93,Southeast
1.29,121925.9,Spokane
0.94,306671.2,St. Louis
1.17,102834.16,Syracuse
1.12,638092.1,Tampa
1.08,52151483.63,Total U.S.
0.98,8803000.27,West
0.87,1167255.48,West Tex/New Mexico
1.09,162991.94,Albany
0.95,880416.25,Atlanta
1.35,1136183.95,Baltimore/Washington
1.17,140317.37,Boise
1.42,873073.27,Boston
1.08,228977.83,Buffalo/Rochester
1.14,8076619.86,California
1.2,378754.57,Charlotte
0.84,1732687.57,Chicago
0.84,455284.76,Cincinnati/Dayton
0.81,355157.25,Columbus
0.74,1804126.94,Dallas/Ft. Worth
1.08,1031720.25,Denver
0.87,784478.31,Detroit
1.29,249194.22,Grand Rapids
0.9,6661002.71,Great Lakes
1.1,446820.81,Harrisburg/Scranton
1.47,426906.22,Hartford/Springfield
0.8,1596978.09,Houston
0.85,358210.32,Indianapolis
1.1,253402.69,Jacksonville
0.88,459429.25,Las Vegas
1.17,3423905.01,Los Angeles
1.0,140591.8,Louisville
1.05,1172941.56,Miami/Ft. Lauderdale
1.11,4834966.96,Midsouth
0.91,330138.05,Nashville
0.9,413368.82,New Orleans/Mobile
1.47,2177538.71,New York
1.32,6697793.93,Northeast
1.25,701139.74,Northern New England
1.0,681641.37,Orlando
1.22,717118.48,Philadelphia
0.85,1331134.7,Phoenix/Tucson
0.96,204851.51,Pittsburgh
1.0,2800944.48,Plains
1.16,779328.56,Portland
1.15,506828.32,Raleigh/Greensboro
1.03,390423.16,Richmond/Norfolk
0.9,241502.95,Roanoke
1.18,650960.72,Sacramento
1.19,639533.79,San Diego
1.05,1441216.33,San Francisco
1.37,722101.53,Seattle
1.1,620414.1,South Carolina
0.82,8180088.97,South Central
1.02,6363160.78,Southeast
1.3,124346.37,Spokane
0.96,280246.23,St. Louis
1.08,100557.97,Syracuse
1.0,688665.9,Tampa
1.04,51723709.35,Total U.S.
1.05,8109131.56,West
0.86,1025762.98,West Tex/New Mexico
1.41,159709.66,Albany
0.94,939336.59,Atlanta
1.29,1230513.48,Baltimore/Washington
1.2,147715.31,Boise
1.45,880795.48,Boston
1.05,264688.16,Buffalo/Rochester
1.26,8526732.78,California
1.22,398254.25,Charlotte
1.26,1179580.81,Chicago
0.9,441156.97,Cincinnati/Dayton
0.86,336073.59,Columbus
0.75,2073026.05,Dallas/Ft. Worth
1.07,1163251.63,Denver
0.93,690274.97,Detroit
1.4,233918.17,Grand Rapids
1.04,5885856.34,Great Lakes
1.09,480838.93,Harrisburg/Scranton
1.41,479657.14,Hartford/Springfield
0.77,1899768.67,Houston
0.91,357539.33,Indianapolis
1.08,251663.73,Jacksonville
1.01,478587.31,Las Vegas
1.08,4361247.7,Los Angeles
1.0,156069.56,Louisville
1.03,1216625.25,Miami/Ft. Lauderdale
1.11,5200962.25,Midsouth
0.89,365052.86,Nashville
0.9,438073.42,New Orleans/Mobile
1.2,2727477.66,New York
1.23,7627027.0,Northeast
1.3,749550.86,Northern New England
0.98,694482.81,Orlando
1.05,816857.1,Philadelphia
0.93,1490316.33,Phoenix/Tucson
1.19,160676.36,Pittsburgh
1.0,3100080.53,Plains
1.14,903125.5,Portland
1.15,520165.47,Raleigh/Greensboro
1.03,436705.93,Richmond/Norfolk
0.95,247276.76,Roanoke
1.54,584335.89,Sacramento
1.15,811452.26,San Diego
1.66,993738.03,San Francisco
1.36,775112.09,Seattle
1.08,657689.6,South Carolina
0.81,9433569.84,South Central
1.0,6633942.57,Southeast
1.23,134204.61,Spokane
0.99,287301.34,St. Louis
1.21,113918.48,Syracuse
0.98,697943.02,Tampa
1.06,55608056.7,Total U.S.
1.07,9199885.27,West
0.87,1203648.87,West Tex/New Mexico
1.48,158747.18,Albany
0.87,894123.79,Atlanta
1.28,1150834.2,Baltimore/Washington
1.03,157940.68,Boise
1.42,874941.9,Boston
0.99,263269.95,Buffalo/Rochester
1.17,7955981.79,California
1.19,399669.37,Charlotte
1.2,1060222.11,Chicago
1.04,353022.93,Cincinnati/Dayton
0.94,278835.69,Columbus
0.73,1896670.2,Dallas/Ft. Worth
0.96,1119611.81,Denver
1.07,528749.34,Detroit
1.4,203706.54,Grand Rapids
1.07,5034040.69,Great Lakes
1.05,455111.24,Harrisburg/Scranton
1.4,451435.9,Hartford/Springfield
0.81,1653627.19,Houston
0.95,292673.08,Indianapolis
1.2,211874.35,Jacksonville
1.0,457865.95,Las Vegas
1.08,3809833.5,Los Angeles
0.87,171086.37,Louisville
1.17,993626.37,Miami/Ft. Lauderdale
1.07,4989737.71,Midsouth
0.85,336278.14,Nashville
0.88,422054.34,New Orleans/Mobile
1.19,2557489.33,New York
1.2,7278849.06,Northeast
1.28,679895.23,Northern New England
1.06,556582.13,Orlando
1.04,761353.4,Philadelphia
0.81,1490727.03,Phoenix/Tucson
0.91,208303.87,Pittsburgh
1.03,2554887.97,Plains
1.18,846950.03,Portland
1.1,516464.63,Raleigh/Greensboro
0.97,422306.46,Richmond/Norfolk
0.88,250839.73,Roanoke
1.13,614886.93,Sacramento
1.01,807251.81,San Diego
1.58,952637.22,San Francisco
1.31,813933.23,Seattle
1.08,578944.78,South Carolina
0.8,8611079.26,South Central
1.04,5605494.71,Southeast
1.15,155383.44,Spokane
0.9,292914.14,St. Louis
1.2,115676.82,Syracuse
1.03,553382.76,Tampa
1.04,51081492.98,Total U.S.
1.0,9051421.72,West
0.85,1153467.71,West Tex/New Mexico
1.17,146516.1,Albany
0.87,949854.4,Atlanta
1.25,1163328.69,Baltimore/Washington
1.18,144481.35,Boise
1.4,812868.37,Boston
1.04,238868.46,Buffalo/Rochester
1.18,7844437.2,California
1.07,405335.63,Charlotte
1.21,1087749.29,Chicago
1.01,389491.35,Cincinnati/Dayton
0.89,313308.98,Columbus
0.73,1925984.14,Dallas/Ft. Worth
1.01,1072048.16,Denver
0.93,713410.2,Detroit
0.95,361258.86,Grand Rapids
0.99,5811813.4,Great Lakes
1.01,451348.23,Harrisburg/Scranton
1.34,449165.97,Hartford/Springfield
0.84,1547666.43,Houston
0.91,320947.32,Indianapolis
1.18,211009.72,Jacksonville
0.93,462729.93,Las Vegas
1.2,3489393.23,Los Angeles
0.88,167018.02,Louisville
1.14,948682.98,Miami/Ft. Lauderdale
1.03,4984352.73,Midsouth
0.85,331495.06,Nashville
0.85,439581.84,New Orleans/Mobile
1.13,2758328.48,New York
1.15,7301768.87,Northeast
1.22,652260.98,Northern New England
1.05,560238.01,Orlando
1.01,803467.35,Philadelphia
0.79,1490909.1,Phoenix/Tucson
0.9,204792.9,Pittsburgh
1.03,2515987.58,Plains
1.02,988558.39,Portland
1.02,532141.91,Raleigh/Greensboro
0.95,407831.69,Richmond/Norfolk
0.89,235764.95,Roanoke
1.2,589250.25,Sacramento
1.19,684565.23,San Diego
1.13,1262835.55,San Francisco
1.31,758840.49,Seattle
0.96,621337.35,South Carolina
0.78,8729363.29,South Central
1.01,5757712.91,Southeast
1.2,133125.52,Spokane
0.94,280545.42,St. Louis
1.09,105065.49,Syracuse
1.01,569999.99,Tampa
1.01,51962253.46,Total U.S.
0.98,9016817.27,West
0.75,1270554.7,West Tex/New Mexico
1.45,170140.65,Albany
0.86,995363.13,Atlanta
1.2,1136337.4,Baltimore/Washington
1.02,158309.58,Boise
1.4,785472.27,Boston
1.06,209462.71,Buffalo/Rochester
1.2,8116436.1,California
1.05,406536.86,Charlotte
1.29,997278.51,Chicago
0.85,438549.27,Cincinnati/Dayton
0.79,331018.23,Columbus
0.75,1824555.03,Dallas/Ft. Worth
1.08,962295.43,Denver
0.8,781709.49,Detroit
0.91,332440.9,Grand Rapids
0.92,5881742.5,Great Lakes
1.04,441052.7,Harrisburg/Scranton
1.4,434059.33,Hartford/Springfield
0.8,1682852.63,Houston
0.83,342626.11,Indianapolis
1.01,218708.04,Jacksonville
0.94,402466.94,Las Vegas
1.13,3810385.97,Los Angeles
0.86,166294.12,Louisville
0.99,963671.44,Miami/Ft. Lauderdale
1.0,5013914.11,Midsouth
0.81,349607.66,Nashville
0.85,410692.31,New Orleans/Mobile
1.13,2564237.16,New York
1.18,7067216.02,Northeast
1.21,718398.81,Northern New England
0.91,562110.73,Orlando
1.01,773857.44,Philadelphia
0.72,1495984.06,Phoenix/Tucson
0.9,183184.59,Pittsburgh
0.85,3086987.34,Plains
1.03,990967.71,Portland
1.02,526680.8,Raleigh/Greensboro
0.93,411284.29,Richmond/Norfolk
0.85,253509.18,Roanoke
1.4,587848.3,Sacramento
1.09,797588.1,San Diego
1.38,1080777.32,San Francisco
1.31,754613.46,Seattle
0.94,647582.88,South Carolina
0.8,8350719.13,South Central
0.92,5842619.19,Southeast
1.21,131812.88,Spokane
0.89,276654.08,St. Louis
1.24,99317.94,Syracuse
0.88,549950.13,Tampa
0.99,52057098.76,Total U.S.
0.97,8697464.28,West
0.84,1021818.75,West Tex/New Mexico
1.04,141565.32,Albany
0.85,954558.43,Atlanta
1.13,1200945.59,Baltimore/Washington
1.13,143213.17,Boise
1.36,750110.42,Boston
