average_price,total_volume,geography
1.22,7202.0,Orlando
1.47,24551.0,Philadelphia
1.79,16598.0,Phoenix/Tucson
1.68,5266.0,Pittsburgh
1.44,47670.0,Plains
1.92,41221.0,Portland
2.34,13031.0,Raleigh/Greensboro
1.38,13827.0,Richmond/Norfolk
1.64,9006.0,Roanoke
1.65,14406.0,Sacramento
1.71,25116.0,San Diego
1.9,49293.0,San Francisco
2.21,45747.0,Seattle
1.36,21519.0,South Carolina
1.55,101158.0,South Central
1.31,122959.0,Southeast
1.96,4846.0,Spokane
1.78,7158.0,St. Louis
1.25,4122.0,Syracuse
1.23,9234.0,Tampa
1.57,1398365.0,Total U.S.
1.91,235865.0,West
1.69,20175.0,West Tex/New Mexico
1.48,2731.0,Albany
1.18,31656.0,Atlanta
1.45,33082.0,Baltimore/Washington
1.94,5720.0,Boise
1.71,20589.0,Boston
1.14,8795.0,Buffalo/Rochester
1.72,233809.0,California
2.19,9929.0,Charlotte
1.53,74726.0,Chicago
1.24,18461.0,Cincinnati/Dayton
1.37,8113.0,Columbus
1.43,21917.0,Dallas/Ft. Worth
1.85,22770.0,Denver
1.35,20354.0,Detroit
1.14,8660.0,Grand Rapids
1.37,212517.0,Great Lakes
1.19,14521.0,Harrisburg/Scranton
1.62,17542.0,Hartford/Springfield
1.6,14439.0,Houston
1.15,10915.0,Indianapolis
1.22,2625.0,Jacksonville
1.91,9366.0,Las Vegas
1.64,101259.0,Los Angeles
1.06,10776.0,Louisville
1.31,9184.0,Miami/Ft. Lauderdale
1.43,181890.0,Midsouth
1.1,16904.0,Nashville
1.47,2077.0,New Orleans/Mobile
1.41,137071.0,New York
1.44,294642.0,Northeast
1.93,16507.0,Northern New England
1.22,6170.0,Orlando
1.36,40231.0,Philadelphia
1.97,14412.0,Phoenix/Tucson
1.46,10593.0,Pittsburgh
1.5,45224.0,Plains
1.92,32739.0,Portland
2.34,12170.0,Raleigh/Greensboro
1.2,17863.0,Richmond/Norfolk
1.16,14149.0,Roanoke
1.66,14829.0,Sacramento
1.7,23259.0,San Diego
1.88,47837.0,San Francisco
1.85,52429.0,Seattle
1.58,14225.0,South Carolina
1.45,101564.0,South Central
1.25,116635.0,Southeast
1.72,5235.0,Spokane
2.0,7381.0,St. Louis
1.2,3759.0,Syracuse
1.26,7134.0,Tampa
1.53,1411353.0,Total U.S.
1.84,225073.0,West
1.68,17278.0,West Tex/New Mexico
1.71,2544.0,Albany
1.17,18227.0,Atlanta
1.4,32539.0,Baltimore/Washington
1.98,5048.0,Boise
1.83,19565.0,Boston
1.16,6800.0,Buffalo/Rochester
1.69,233026.0,California
2.11,9165.0,Charlotte
1.62,50428.0,Chicago
0.93,24715.0,Cincinnati/Dayton
1.12,10783.0,Columbus
1.45,23429.0,Dallas/Ft. Worth
1.87,22040.0,Denver
1.18,16015.0,Detroit
1.2,7065.0,Grand Rapids
1.33,176154.0,Great Lakes
1.24,10446.0,Harrisburg/Scranton
1.93,10461.0,Hartford/Springfield
1.64,13007.0,Houston
1.36,5864.0,Indianapolis
1.28,2351.0,Jacksonville
1.92,10469.0,Las Vegas
1.64,95693.0,Los Angeles
1.12,2901.0,Louisville
1.26,10107.0,Miami/Ft. Lauderdale
1.49,139674.0,Midsouth
1.21,6788.0,Nashville
1.52,2122.0,New Orleans/Mobile
1.6,74030.0,New York
1.6,194893.0,Northeast
1.91,17921.0,Northern New England
1.22,7236.0,Orlando
1.55,21327.0,Philadelphia
1.93,16274.0,Phoenix/Tucson
1.38,12586.0,Pittsburgh
1.51,41889.0,Plains
1.91,32588.0,Portland
2.26,10695.0,Raleigh/Greensboro
1.22,13745.0,Richmond/Norfolk
1.2,9684.0,Roanoke
1.61,15477.0,Sacramento
1.6,20830.0,San Diego
1.85,52304.0,San Francisco
1.78,42930.0,Seattle
1.77,10766.0,South Carolina
1.47,107315.0,South Central
1.29,93672.0,Southeast
1.85,3768.0,Spokane
2.05,6784.0,St. Louis
1.31,2970.0,Syracuse
1.24,7257.0,Tampa
1.57,1203764.0,Total U.S.
1.84,217141.0,West
1.62,20587.0,West Tex/New Mexico
1.84,1901.0,Albany
1.34,16734.0,Atlanta
1.43,34474.0,Baltimore/Washington
1.97,4677.0,Boise
1.75,19542.0,Boston
1.16,5872.0,Buffalo/Rochester
1.66,217587.0,California
2.0,8389.0,Charlotte
1.24,62297.0,Chicago
0.97,22223.0,Cincinnati/Dayton
0.93,13884.0,Columbus
1.43,24229.0,Dallas/Ft. Worth
1.9,24747.0,Denver
1.03,15104.0,Detroit
1.03,9006.0,Grand Rapids
1.12,202297.0,Great Lakes
1.26,11038.0,Harrisburg/Scranton
1.99,8563.0,Hartford/Springfield
1.72,14392.0,Houston
1.08,8028.0,Indianapolis
1.25,2385.0,Jacksonville
1.8,9482.0,Las Vegas
1.56,84384.0,Los Angeles
1.05,6795.0,Louisville
1.19,9986.0,Miami/Ft. Lauderdale
1.44,151440.0,Midsouth
1.08,13854.0,Nashville
1.46,2024.0,New Orleans/Mobile
1.74,67166.0,New York
1.65,175532.0,Northeast
1.87,16871.0,Northern New England
1.15,6992.0,Orlando
1.64,17232.0,Philadelphia
1.78,15009.0,Phoenix/Tucson
1.29,9409.0,Pittsburgh
1.46,35235.0,Plains
1.89,33969.0,Portland
2.23,10210.0,Raleigh/Greensboro
1.25,14862.0,Richmond/Norfolk
1.29,9997.0,Roanoke
1.63,15421.0,Sacramento
1.61,17036.0,San Diego
1.85,54913.0,San Francisco
1.45,75751.0,Seattle
1.65,11619.0,South Carolina
1.49,98392.0,South Central
1.31,86201.0,Southeast
1.84,3605.0,Spokane
2.08,5376.0,St. Louis
1.34,2815.0,Syracuse
1.17,6957.0,Tampa
1.51,1218328.0,Total U.S.
1.7,251645.0,West
1.52,17646.0,West Tex/New Mexico
1.77,2065.41,Albany
1.33,20777.09,Atlanta
1.36,37317.71,Baltimore/Washington
1.92,5651.38,Boise
1.7,21480.4,Boston
1.05,10648.64,Buffalo/Rochester
1.6,227259.8,California
1.9,10391.87,Charlotte
1.07,95651.6,Chicago
1.23,8314.84,Cincinnati/Dayton
1.05,6892.59,Columbus
1.31,26877.8,Dallas/Ft. Worth
1.62,24747.14,Denver
1.33,7488.65,Detroit
1.27,6083.19,Grand Rapids
1.13,192511.83,Great Lakes
1.19,12961.67,Harrisburg/Scranton
2.05,8826.68,Hartford/Springfield
1.71,10898.14,Houston
1.03,6685.16,Indianapolis
1.24,2486.59,Jacksonville
1.81,8816.94,Las Vegas
1.45,98988.73,Los Angeles
1.01,5193.72,Louisville
1.2,10527.71,Miami/Ft. Lauderdale
1.45,148519.63,Midsouth
1.32,7650.63,Nashville
1.37,3106.85,New Orleans/Mobile
1.69,68225.68,New York
1.57,200527.55,Northeast
1.9,20082.66,Northern New England
1.14,7347.0,Orlando
1.48,23688.11,Philadelphia
1.66,18073.7,Phoenix/Tucson
1.2,9049.69,Pittsburgh
1.32,48307.03,Plains
1.77,39687.14,Portland
2.19,11130.65,Raleigh/Greensboro
1.19,16471.11,Richmond/Norfolk
1.21,10970.74,Roanoke
1.61,14398.48,Sacramento
1.53,20392.91,San Diego
1.89,49793.56,San Francisco
1.77,53832.28,Seattle
1.67,11787.01,South Carolina
1.42,98506.55,South Central
1.31,93155.06,Southeast
1.84,4062.77,Spokane
1.95,5943.47,St. Louis
1.26,3390.3,Syracuse
1.15,7822.58,Tampa
1.48,1254782.55,Total U.S.
1.7,245994.99,West
1.46,20226.95,West Tex/New Mexico
1.79,1607.56,Albany
1.6,22950.67,Atlanta
1.49,30130.21,Baltimore/Washington
2.04,7696.97,Boise
1.72,20006.59,Boston
1.13,10671.02,Buffalo/Rochester
1.72,244700.9,California
1.51,13163.66,Charlotte
1.55,60452.08,Chicago
1.38,7518.89,Cincinnati/Dayton
1.09,5345.92,Columbus
1.32,26433.19,Dallas/Ft. Worth
1.41,33182.77,Denver
1.6,7261.8,Detroit
1.27,4982.48,Grand Rapids
1.45,138391.8,Great Lakes
1.22,11102.57,Harrisburg/Scranton
2.08,7956.29,Hartford/Springfield
1.69,15143.36,Houston
1.52,3739.66,Indianapolis
1.2,2868.61,Jacksonville
1.78,9745.54,Las Vegas
1.71,96911.79,Los Angeles
1.2,4589.51,Louisville
1.17,11536.87,Miami/Ft. Lauderdale
1.53,137285.85,Midsouth
1.58,7481.67,Nashville
1.37,2361.88,New Orleans/Mobile
1.73,61886.47,New York
1.6,179757.69,Northeast
1.88,17021.53,Northern New England
1.13,7294.15,Orlando
1.62,18134.6,Philadelphia
1.69,16838.27,Phoenix/Tucson
1.16,8447.7,Pittsburgh
1.43,45856.12,Plains
1.78,32212.08,Portland
2.04,12595.47,Raleigh/Greensboro
1.35,12584.2,Richmond/Norfolk
1.37,7653.39,Roanoke
1.6,15909.23,Sacramento
1.74,23767.14,San Diego
1.82,55796.31,San Francisco
2.16,23745.5,Seattle
1.67,13394.05,South Carolina
1.42,104872.12,South Central
1.39,99837.75,Southeast
1.72,3033.63,Spokane
2.02,6619.83,St. Louis
1.34,3895.7,Syracuse
1.15,7519.13,Tampa
1.58,1167414.83,Total U.S.
1.7,216712.6,West
1.45,20441.12,West Tex/New Mexico
1.68,2149.84,Albany
1.71,22364.73,Atlanta
1.39,33056.33,Baltimore/Washington
2.06,6379.78,Boise
1.86,17010.14,Boston
1.45,6529.74,Buffalo/Rochester
1.81,279043.95,California
1.97,9557.13,Charlotte
1.51,83514.46,Chicago
1.55,12299.81,Cincinnati/Dayton
1.13,14062.2,Columbus
1.4,30987.32,Dallas/Ft. Worth
1.69,35538.13,Denver
1.14,26669.21,Detroit
1.24,5336.78,Grand Rapids
1.37,212805.13,Great Lakes
1.2,12959.49,Harrisburg/Scranton
1.68,14449.03,Hartford/Springfield
1.69,14636.0,Houston
1.28,6324.32,Indianapolis
1.25,2517.81,Jacksonville
1.82,9380.59,Las Vegas
1.8,109465.91,Los Angeles
1.23,5051.77,Louisville
1.18,9987.94,Miami/Ft. Lauderdale
1.58,139809.87,Midsouth
1.32,10033.83,Nashville
1.33,2039.25,New Orleans/Mobile
1.42,125110.54,New York
1.47,264909.57,Northeast
1.89,17804.14,Northern New England
1.14,7410.4,Orlando
1.35,33882.82,Philadelphia
1.85,16668.59,Phoenix/Tucson
1.24,6578.24,Pittsburgh
1.42,46651.25,Plains
1.78,22322.41,Portland
2.31,10677.31,Raleigh/Greensboro
1.54,10900.68,Richmond/Norfolk
1.52,7175.41,Roanoke
1.68,17631.8,Sacramento
1.82,28725.11,San Diego
1.86,59200.65,San Francisco
2.19,15529.78,Seattle
1.81,12710.0,South Carolina
1.49,116218.19,South Central
1.47,94853.71,Southeast
1.87,2434.2,Spokane
1.99,6829.7,St. Louis
1.58,2610.75,Syracuse
1.16,7359.48,Tampa
1.58,1355282.79,Total U.S.
1.8,200991.07,West
1.55,18989.06,West Tex/New Mexico
1.77,1803.11,Albany
1.4,24927.77,Atlanta
1.42,30956.81,Baltimore/Washington
1.84,3970.93,Boise
1.75,14270.6,Boston
1.18,6326.04,Buffalo/Rochester
1.77,279562.49,California
1.86,10560.2,Charlotte
1.1,110246.87,Chicago
1.1,20020.45,Cincinnati/Dayton
0.79,24272.51,Columbus
1.28,27291.57,Dallas/Ft. Worth
1.55,29729.22,Denver
0.72,47685.01,Detroit
1.29,4972.46,Grand Rapids
0.97,338732.34,Great Lakes
1.28,10451.46,Harrisburg/Scranton
1.87,10134.72,Hartford/Springfield
1.59,16799.81,Houston
0.94,15263.91,Indianapolis
1.25,2291.93,Jacksonville
1.69,11701.25,Las Vegas
1.71,118834.27,Los Angeles
0.82,7400.04,Louisville
1.19,8982.52,Miami/Ft. Lauderdale
1.35,164207.1,Midsouth
1.2,10132.87,Nashville
1.35,2393.21,New Orleans/Mobile
1.73,65817.92,New York
1.62,180299.69,Northeast
1.72,18297.75,Northern New England
1.14,8380.85,Orlando
1.56,23051.64,Philadelphia
1.76,18821.28,Phoenix/Tucson
1.26,7812.3,Pittsburgh
1.38,48589.64,Plains
1.54,23154.19,Portland
2.01,12884.06,Raleigh/Greensboro
1.11,16339.52,Richmond/Norfolk
1.12,10508.17,Roanoke
1.73,17446.33,Sacramento
1.77,29976.29,San Diego
1.91,52019.56,San Francisco
1.47,60242.54,Seattle
1.49,15646.19,South Carolina
1.35,119640.7,South Central
1.3,108084.38,Southeast
1.67,3893.59,Spokane
2.08,6668.43,St. Louis
1.32,2658.63,Syracuse
1.16,8102.64,Tampa
1.41,1484973.94,Total U.S.
1.57,245857.57,West
1.45,19466.22,West Tex/New Mexico
1.47,2152.91,Albany
1.33,30540.92,Atlanta
1.36,40369.81,Baltimore/Washington
1.95,5494.54,Boise
1.7,23220.06,Boston
1.13,12334.86,Buffalo/Rochester
1.71,293342.89,California
1.5,17694.92,Charlotte
1.11,126287.98,Chicago
1.2,19579.1,Cincinnati/Dayton
1.19,15200.51,Columbus
1.25,33244.0,Dallas/Ft. Worth
1.5,37216.76,Denver
1.31,32078.09,Detroit
1.26,8158.28,Grand Rapids
1.17,300121.53,Great Lakes
1.21,11579.85,Harrisburg/Scranton
2.0,12614.08,Hartford/Springfield
1.59,16699.15,Houston
1.23,8698.99,Indianapolis
1.21,2794.63,Jacksonville
1.3,16064.45,Las Vegas
1.56,123537.29,Los Angeles
0.92,11720.86,Louisville
1.19,10196.25,Miami/Ft. Lauderdale
1.24,244521.86,Midsouth
1.14,19720.43,Nashville
1.35,3134.52,New Orleans/Mobile
1.56,76275.77,New York
1.49,229043.43,Northeast
1.56,23410.33,Northern New England
1.14,9328.25,Orlando
1.45,23759.79,Philadelphia
1.35,25650.7,Phoenix/Tucson
1.23,14095.94,Pittsburgh
1.35,56875.33,Plains
1.6,29529.65,Portland
1.87,17410.53,Raleigh/Greensboro
0.94,28332.88,Richmond/Norfolk
0.87,18932.7,Roanoke
1.75,17627.39,Sacramento
1.63,27263.25,San Diego
1.98,67140.53,San Francisco
1.59,40220.62,Seattle
1.55,18537.67,South Carolina
1.34,135702.0,South Central
1.29,127700.34,Southeast
1.73,3356.13,Spokane
2.07,7833.62,St. Louis
1.17,4228.66,Syracuse
1.15,9233.65,Tampa
1.4,1661847.67,Total U.S.
1.51,274540.27,West
1.29,25878.23,West Tex/New Mexico
1.48,2441.56,Albany
1.23,37789.06,Atlanta
1.24,47889.12,Baltimore/Washington
1.62,4308.86,Boise
1.61,26799.1,Boston
1.13,11568.34,Buffalo/Rochester
1.83,316541.21,California
1.66,13131.17,Charlotte
1.54,111494.93,Chicago
1.08,24158.49,Cincinnati/Dayton
1.17,17117.41,Columbus
1.29,37496.97,Dallas/Ft. Worth
1.05,175557.89,Denver
1.35,34817.3,Detroit
1.24,8352.56,Grand Rapids
1.34,300004.17,Great Lakes
1.06,17591.57,Harrisburg/Scranton
2.04,12158.92,Hartford/Springfield
1.53,21093.88,Houston
1.13,11253.5,Indianapolis
1.2,3146.34,Jacksonville
1.36,12324.71,Las Vegas
1.78,151586.44,Los Angeles
1.05,8423.95,Louisville
1.18,11472.65,Miami/Ft. Lauderdale
1.34,219745.34,Midsouth
1.22,18870.64,Nashville
1.28,3692.22,New Orleans/Mobile
1.59,93522.32,New York
1.46,272979.89,Northeast
1.5,27335.89,Northern New England
1.13,9914.56,Orlando
1.37,32591.73,Philadelphia
1.39,22069.14,Phoenix/Tucson
1.19,14351.94,Pittsburgh
1.29,61166.56,Plains
1.59,40775.29,Portland
2.08,14694.23,Raleigh/Greensboro
1.21,20628.64,Richmond/Norfolk
1.05,16050.51,Roanoke
1.73,14862.41,Sacramento
1.8,34982.33,San Diego
2.03,52045.62,San Francisco
1.81,41949.49,Seattle
1.51,18172.64,South Carolina
1.35,152589.59,South Central
1.24,144286.9,Southeast
1.37,4438.6,Spokane
1.95,8091.67,St. Louis
1.2,4401.25,Syracuse
1.15,10241.99,Tampa
1.41,1960946.8,Total U.S.
1.26,493633.15,West
1.34,24120.9,West Tex/New Mexico
1.51,2558.84,Albany
1.17,33132.53,Atlanta
1.12,54481.45,Baltimore/Washington
1.48,3442.53,Boise
1.75,24722.07,Boston
1.24,11212.74,Buffalo/Rochester
1.84,320402.89,California
1.6,14710.8,Charlotte
1.51,68483.87,Chicago
1.09,35235.94,Cincinnati/Dayton
0.96,17676.94,Columbus
1.27,37051.88,Dallas/Ft. Worth
0.94,184687.76,Denver
0.98,37159.25,Detroit
1.26,6001.24,Grand Rapids
1.18,280264.36,Great Lakes
0.92,24327.57,Harrisburg/Scranton
1.82,16669.09,Hartford/Springfield
1.53,13752.43,Houston
1.08,13658.65,Indianapolis
1.2,3394.66,Jacksonville
1.34,13413.17,Las Vegas
1.8,149635.06,Los Angeles
1.12,4461.15,Louisville
1.18,10393.73,Miami/Ft. Lauderdale
1.37,199667.06,Midsouth
1.26,11348.07,Nashville
1.26,3546.16,New Orleans/Mobile
1.39,137227.21,New York
1.36,343827.37,Northeast
1.57,22326.48,Northern New England
1.14,9255.2,Orlando
1.23,43427.09,Philadelphia
1.37,24915.76,Phoenix/Tucson
1.1,17075.66,Pittsburgh
1.21,91341.04,Plains
1.58,38342.07,Portland
1.97,15448.73,Raleigh/Greensboro
1.54,14071.6,Richmond/Norfolk
1.08,13672.93,Roanoke
1.73,15450.98,Sacramento
1.79,36225.12,San Diego
2.03,55185.39,San Francisco
1.49,85385.7,Seattle
1.61,16881.66,South Carolina
1.33,137373.85,South Central
1.25,126013.19,Southeast
1.62,5156.77,Spokane
1.3,25244.97,St. Louis
1.27,3650.33,Syracuse
1.15,8500.38,Tampa
1.35,2058102.35,Total U.S.
1.19,559212.7,West
1.32,26229.1,West Tex/New Mexico
1.55,2903.36,Albany
1.3,35831.03,Atlanta
1.18,56441.76,Baltimore/Washington
1.62,3605.88,Boise
1.7,26924.97,Boston
1.31,9885.01,Buffalo/Rochester
1.75,290987.46,California
1.68,14841.13,Charlotte
1.52,19211.02,Chicago
1.26,25846.73,Cincinnati/Dayton
1.07,24200.19,Columbus
1.23,36624.89,Dallas/Ft. Worth
1.22,66422.11,Denver
1.15,30744.51,Detroit
0.85,17958.91,Grand Rapids
1.16,237532.71,Great Lakes
1.01,20504.03,Harrisburg/Scranton
2.06,12936.58,Hartford/Springfield
1.61,11980.38,Houston
1.32,9568.75,Indianapolis
1.19,3554.03,Jacksonville
1.51,13529.68,Las Vegas
1.64,131989.56,Los Angeles
1.29,6063.2,Louisville
1.18,10938.61,Miami/Ft. Lauderdale
1.39,219646.26,Midsouth
1.46,11378.93,Nashville
1.14,4727.08,New Orleans/Mobile
1.66,96534.17,New York
1.5,281205.65,Northeast
1.45,26226.68,Northern New England
1.13,9035.85,Orlando
1.36,35621.51,Philadelphia
1.44,24615.71,Phoenix/Tucson
1.14,15255.67,Pittsburgh
1.39,61648.64,Plains
1.86,32521.51,Portland
1.86,17992.59,Raleigh/Greensboro
1.24,21960.69,Richmond/Norfolk
1.13,18204.04,Roanoke
1.69,15658.57,Sacramento
1.72,27585.4,San Diego
2.0,58211.27,San Francisco
1.48,67461.35,Seattle
1.53,20761.79,South Carolina
1.34,131314.57,South Central
1.29,141103.93,Southeast
1.63,4704.77,Spokane
2.09,9071.57,St. Louis
1.43,3266.78,Syracuse
1.15,9497.86,Tampa
1.44,1701009.45,Total U.S.
1.44,337570.19,West
1.4,26160.83,West Tex/New Mexico
1.58,2390.28,Albany
1.5,28670.48,Atlanta
1.1,60918.56,Baltimore/Washington
1.43,3629.49,Boise
1.73,23966.63,Boston
1.19,11945.76,Buffalo/Rochester
1.73,321898.48,California
1.53,16890.31,Charlotte
1.02,99504.91,Chicago
1.2,23358.77,Cincinnati/Dayton
0.91,22617.32,Columbus
1.23,33979.46,Dallas/Ft. Worth
1.3,64312.26,Denver
0.79,43920.88,Detroit
1.05,8913.64,Grand Rapids
0.98,330185.56,Great Lakes
1.01,21424.29,Harrisburg/Scranton
1.9,14346.53,Hartford/Springfield
1.46,15030.12,Houston
0.95,13359.18,Indianapolis
1.21,3478.18,Jacksonville
1.5,13281.81,Las Vegas
1.63,134778.12,Los Angeles
1.2,6091.23,Louisville
1.15,9505.88,Miami/Ft. Lauderdale
1.41,218102.74,Midsouth
1.52,12287.83,Nashville
1.18,3859.99,New Orleans/Mobile
1.56,116908.61,New York
1.46,293338.83,Northeast
1.62,21289.77,Northern New England
1.12,9227.62,Orlando
1.34,34499.33,Philadelphia
1.47,24152.99,Phoenix/Tucson
1.1,17434.83,Pittsburgh
1.35,59997.11,Plains
1.43,47644.78,Portland
1.88,18209.86,Raleigh/Greensboro
1.61,16148.26,Richmond/Norfolk
1.28,13128.54,Roanoke
1.7,17145.13,Sacramento
1.81,34872.98,San Diego
1.85,66734.09,San Francisco
1.37,120818.85,Seattle
1.64,17845.2,South Carolina
1.33,126275.95,South Central
1.38,123768.73,Southeast
1.56,5512.7,Spokane
2.11,6837.84,St. Louis
1.3,3754.61,Syracuse
1.15,8706.35,Tampa
1.39,1880070.18,Total U.S.
1.4,406502.88,West
1.45,22561.81,West Tex/New Mexico
1.48,3775.63,Albany
1.34,18639.64,Atlanta
1.26,46570.84,Baltimore/Washington
1.47,4040.3,Boise
1.71,25625.3,Boston
1.27,10403.29,Buffalo/Rochester
1.71,314888.81,California
1.62,15341.49,Charlotte
1.15,121001.71,Chicago
1.15,12651.31,Cincinnati/Dayton
0.92,15346.85,Columbus
1.23,36242.67,Dallas/Ft. Worth
1.42,46659.01,Denver
1.1,17609.93,Detroit
1.21,8621.96,Grand Rapids
1.12,268307.79,Great Lakes
1.06,19216.54,Harrisburg/Scranton
2.08,11003.12,Hartford/Springfield
1.43,14230.39,Houston
1.23,6868.21,Indianapolis
1.21,3272.68,Jacksonville
1.51,11853.9,Las Vegas
1.57,131489.66,Los Angeles
1.11,4776.62,Louisville
1.15,11429.08,Miami/Ft. Lauderdale
1.44,182891.9,Midsouth
1.45,7629.47,Nashville
1.09,3907.8,New Orleans/Mobile
1.67,73982.61,New York
1.5,252616.77,Northeast
1.45,31341.93,Northern New England
1.1,9073.84,Orlando
1.42,29242.39,Philadelphia
1.41,27745.07,Phoenix/Tucson
1.14,17584.98,Pittsburgh
1.27,58709.62,Plains
1.61,50823.48,Portland
1.88,17134.71,Raleigh/Greensboro
1.5,14300.25,Richmond/Norfolk
1.22,10283.75,Roanoke
1.73,18931.78,Sacramento
1.65,31907.27,San Diego
1.96,64805.27,San Francisco
1.37,110615.44,Seattle
1.61,16831.67,South Carolina
1.3,133497.15,South Central
1.28,111686.73,Southeast
1.5,6321.06,Spokane
1.82,5097.36,St. Louis
1.47,3898.57,Syracuse
1.13,8041.47,Tampa
1.43,1707021.21,Total U.S.
1.47,384422.48,West
1.44,23598.85,West Tex/New Mexico
1.5,2831.99,Albany
1.1,29847.79,Atlanta
1.2,52711.3,Baltimore/Washington
1.64,4378.11,Boise
1.77,24494.31,Boston
1.44,11037.36,Buffalo/Rochester
1.74,315892.78,California
1.59,14271.31,Charlotte
1.48,67075.1,Chicago
1.21,16405.09,Cincinnati/Dayton
1.02,26771.29,Columbus
1.25,37490.4,Dallas/Ft. Worth
1.66,33742.79,Denver
1.09,30452.36,Detroit
1.22,6802.77,Grand Rapids
1.21,264315.88,Great Lakes
1.04,20809.98,Harrisburg/Scranton
2.07,10348.85,Hartford/Springfield
1.46,17429.88,Houston
1.12,11603.15,Indianapolis
1.21,4025.43,Jacksonville
1.52,10762.63,Las Vegas
1.58,137579.08,Los Angeles
0.95,9627.89,Louisville
1.16,11991.18,Miami/Ft. Lauderdale
1.31,224120.49,Midsouth
1.16,18551.58,Nashville
1.17,4149.35,New Orleans/Mobile
1.69,73108.12,New York
1.54,244926.53,Northeast
1.59,25187.04,Northern New England
1.13,10033.87,Orlando
1.46,28225.43,Philadelphia
1.45,23743.9,Phoenix/Tucson
1.14,17839.59,Pittsburgh
1.26,60684.2,Plains
1.81,43391.05,Portland
1.83,17601.98,Raleigh/Greensboro
1.44,15755.67,Richmond/Norfolk
1.07,12926.94,Roanoke
1.79,17858.11,Sacramento
1.61,31403.9,San Diego
2.07,62205.75,San Francisco
1.49,91931.99,Seattle
1.52,18796.53,South Carolina
1.25,156634.11,South Central
1.19,138225.74,Southeast
1.82,5762.91,Spokane
1.79,4634.25,St. Louis
1.45,3824.42,Syracuse
1.15,9532.04,Tampa
1.44,1732031.05,Total U.S.
1.6,327231.33,West
1.4,23521.6,West Tex/New Mexico
1.5,2755.25,Albany
1.3,27860.42,Atlanta
1.28,49781.47,Baltimore/Washington
1.66,4378.32,Boise
1.65,26087.89,Boston
1.1,16699.79,Buffalo/Rochester
1.71,330011.38,California
1.51,15863.61,Charlotte
1.48,43078.54,Chicago
1.06,31825.49,Cincinnati/Dayton
1.02,33227.01,Columbus
1.26,35129.45,Dallas/Ft. Worth
1.57,35935.81,Denver
0.85,50360.72,Detroit
1.2,9106.98,Grand Rapids
1.04,364393.92,Great Lakes
1.0,19605.94,Harrisburg/Scranton
2.11,11071.26,Hartford/Springfield
1.37,16004.69,Houston
0.84,31427.88,Indianapolis
1.2,4239.28,Jacksonville
1.56,13084.26,Las Vegas
1.55,145429.78,Los Angeles
1.13,6232.27,Louisville
1.16,13396.75,Miami/Ft. Lauderdale
1.38,215342.83,Midsouth
1.43,8874.84,Nashville
1.2,5675.6,New Orleans/Mobile
1.73,64224.77,New York
1.49,245585.06,Northeast
1.58,26148.91,Northern New England
1.13,10490.36,Orlando
1.46,27722.83,Philadelphia
1.47,27420.71,Phoenix/Tucson
1.22,17647.19,Pittsburgh
1.23,87115.3,Plains
1.66,48059.05,Portland
1.85,19130.62,Raleigh/Greensboro
1.31,18556.66,Richmond/Norfolk
1.13,12891.99,Roanoke
1.74,19064.89,Sacramento
1.62,33326.76,San Diego
2.03,62746.36,San Francisco
1.55,108460.1,Seattle
1.65,16659.71,South Carolina
1.32,138677.23,South Central
1.28,133372.42,Southeast
1.81,5167.17,Spokane
1.24,23426.6,St. Louis
1.21,5302.14,Syracuse
1.14,9516.62,Tampa
1.41,1871904.09,Total U.S.
1.58,357405.93,West
1.5,23908.87,West Tex/New Mexico
1.38,4880.39,Albany
1.44,22305.48,Atlanta
1.42,46399.1,Baltimore/Washington
1.77,3739.3,Boise
1.71,31018.67,Boston
1.33,12933.47,Buffalo/Rochester
1.8,411243.28,California
1.45,17077.99,Charlotte
1.55,41140.89,Chicago
1.02,22817.64,Cincinnati/Dayton
0.96,24512.19,Columbus
1.29,34709.05,Dallas/Ft. Worth
1.53,36173.87,Denver
1.5,39176.25,Detroit
1.03,14686.38,Grand Rapids
1.18,292516.93,Great Lakes
1.2,19304.62,Harrisburg/Scranton
1.9,17989.41,Hartford/Springfield
1.54,21679.1,Houston
0.9,20510.45,Indianapolis
1.15,4751.65,Jacksonville
1.65,10183.79,Las Vegas
1.69,194378.69,Los Angeles
1.07,6775.42,Louisville
1.11,15801.26,Miami/Ft. Lauderdale
1.39,204712.2,Midsouth
1.21,10550.17,Nashville
1.21,8956.38,New Orleans/Mobile
1.69,199760.8,New York
1.6,410999.2,Northeast
1.51,31973.47,Northern New England
1.11,11946.16,Orlando
1.63,39399.25,Philadelphia
1.55,23341.49,Phoenix/Tucson
1.18,17996.96,Pittsburgh
1.48,74180.97,Plains
1.89,37873.79,Portland
1.87,17160.4,Raleigh/Greensboro
1.49,14209.82,Richmond/Norfolk
