average_price,4046,4225,4770,small_bags,large_bags,xlarge_bags,type,geography
1.08,2712104.36,1024955.99,121500.85,1562997.08,1016862.79,77901.77,conventional,South Central
1.61,19269.21,4808.14,6105.84,83605.4,3828.86,0.0,organic,South Central
1.27,2043509.16,217405.97,20705.03,1299269.91,1282511.69,49852.21,conventional,Southeast
1.64,1805.48,11399.44,20.22,40070.71,7892.22,0.0,organic,Southeast
1.63,21763.4,26939.89,50.0,25090.19,17612.84,23.53,conventional,Spokane
2.38,141.95,1759.91,0.0,509.01,1817.25,0.0,organic,Spokane
1.29,86797.97,9746.68,533.76,71963.85,13194.77,3605.56,conventional,St. Louis
1.57,66.43,1973.75,0.0,8108.67,84.13,0.0,organic,St. Louis
1.32,2767.46,57159.02,105.79,24779.38,5617.06,393.33,conventional,Syracuse
1.56,138.32,197.0,0.0,2628.87,1882.24,0.0,organic,Syracuse
1.21,209980.11,17889.75,2321.73,134119.94,197378.19,10.0,conventional,Tampa
1.36,133.21,0.0,0.0,203.74,0.0,0.0,organic,Tampa
1.32,10842298.19,10280896.51,816707.63,10407244.32,6314650.15,559640.41,conventional,Total U.S.
1.76,122831.3,226798.49,7862.44,798123.87,221091.87,65.23,organic,Total U.S.
1.31,1630901.86,1383077.85,105718.3,1536581.89,2001001.97,18149.81,conventional,West
2.03,24716.98,54892.96,1143.43,73764.19,106599.18,65.23,organic,West
1.08,393061.78,83489.82,65191.52,195168.11,110673.56,13.33,conventional,West Tex/New Mexico
1.96,1767.75,1086.44,3208.44,8988.68,793.05,0.0,organic,West Tex/New Mexico
1.15,3101.14,117841.69,403.44,10479.75,7295.68,1752.53,conventional,Albany
1.78,68.17,304.35,0.0,2089.63,0.0,0.0,organic,Albany
1.21,325860.67,28622.51,2606.88,270795.27,66930.21,10602.22,conventional,Atlanta
2.21,172.32,3648.35,0.0,4610.64,3946.19,0.0,organic,Atlanta
1.48,101522.38,443216.15,9505.42,205393.66,130935.74,8221.29,conventional,Baltimore/Washington
1.79,904.92,5180.0,10.39,20430.31,5040.31,0.0,organic,Baltimore/Washington
1.76,32134.38,6691.2,7937.15,20428.52,19245.84,178.29,conventional,Boise
2.33,0.0,873.26,0.0,1220.19,1292.3,0.0,organic,Boise
1.5,11733.4,557669.27,2700.5,128949.0,9416.93,2989.46,conventional,Boston
1.74,57.21,2770.59,0.0,16571.85,15536.33,0.0,organic,Boston
1.29,7681.33,73055.83,246.73,72322.11,13799.76,3111.06,conventional,Buffalo/Rochester
1.44,384.61,217.52,0.0,2848.0,9153.19,0.0,organic,Buffalo/Rochester
1.56,1783586.73,1587574.76,190504.03,1744239.42,342965.34,258593.59,conventional,California
2.0,35903.93,72643.76,3.08,154463.57,42.71,0.0,organic,California
1.52,99584.8,50264.39,5521.57,87754.22,33206.87,2994.44,conventional,Charlotte
1.87,33.45,4799.79,39.93,6493.93,0.0,0.0,organic,Charlotte
1.64,109927.69,242816.41,31084.39,122027.59,110151.08,1861.28,conventional,Chicago
2.08,361.4,5607.36,0.0,25362.94,240.6,0.0,organic,Chicago
1.55,43617.45,24538.31,8912.26,70149.74,32940.23,19969.41,conventional,Cincinnati/Dayton
1.83,83.59,3005.67,0.0,15394.05,2835.61,0.0,organic,Cincinnati/Dayton
1.31,43446.79,22475.51,2462.35,96335.56,34574.58,5107.48,conventional,Columbus
1.81,485.18,1020.4,0.0,7248.45,1967.9,0.0,organic,Columbus
0.99,552291.07,322728.45,21686.34,370938.22,298370.02,181.56,conventional,Dallas/Ft. Worth
1.34,3915.72,611.75,485.38,17219.13,3131.6,0.0,organic,Dallas/Ft. Worth
1.33,169849.37,141666.16,6682.56,154882.51,403818.54,2904.32,conventional,Denver
1.9,6183.29,1646.81,5.77,9131.08,1869.56,0.0,organic,Denver
1.31,90229.7,45543.63,45373.42,210611.72,17539.44,12155.66,conventional,Detroit
1.51,528.43,2553.63,0.0,22080.8,3672.39,0.0,organic,Detroit
1.51,3509.59,79315.63,40731.46,30186.9,2115.92,12102.27,conventional,Grand Rapids
1.42,17.54,369.85,0.0,7330.74,0.0,0.0,organic,Grand Rapids
1.41,574599.02,859450.16,213598.4,1124094.37,507592.29,99773.61,conventional,Great Lakes
1.73,3573.44,19970.85,0.0,141368.71,14332.48,0.0,organic,Great Lakes
1.21,52509.02,186063.3,767.67,71981.8,39971.74,5714.57,conventional,Harrisburg/Scranton
1.71,270.38,364.75,0.0,3166.37,2393.48,0.0,organic,Harrisburg/Scranton
1.53,6885.82,251299.39,2398.73,55626.3,14252.44,2353.31,conventional,Hartford/Springfield
2.36,613.45,6967.91,7.21,5753.77,0.0,0.0,organic,Hartford/Springfield
0.96,446028.41,287790.81,3497.25,154199.78,604095.25,176.67,conventional,Houston
2.07,7802.59,127.72,0.0,7952.64,10.0,0.0,organic,Houston
1.39,30446.84,47788.45,5194.71,86781.57,17687.28,4986.87,conventional,Indianapolis
1.63,272.93,1037.6,0.0,4534.41,1049.47,0.0,organic,Indianapolis
1.54,71891.43,6303.61,780.3,32880.41,73239.52,2915.56,conventional,Jacksonville
1.84,68.61,113.4,1.32,1827.77,0.0,0.0,organic,Jacksonville
1.19,61123.24,90559.98,620.91,89001.11,136361.19,169.7,conventional,Las Vegas
2.14,1099.11,1080.02,0.0,7209.3,1448.51,0.0,organic,Las Vegas
1.49,726651.59,330056.29,124910.87,1112621.8,161783.72,208148.24,conventional,Los Angeles
1.95,14522.8,34329.99,0.0,87478.5,42.58,0.0,organic,Los Angeles
1.48,16821.91,12886.97,187.66,39979.54,27925.94,2451.17,conventional,Louisville
2.0,1.24,779.63,0.0,1981.77,895.09,0.0,organic,Louisville
1.57,281682.34,25785.01,4333.28,124325.05,361779.39,2057.79,conventional,Miami/Ft. Lauderdale
1.39,523.93,0.0,0.0,776.66,0.0,0.0,organic,Miami/Ft. Lauderdale
1.41,1034335.99,913400.33,30144.6,1099447.71,497163.35,49916.68,conventional,Midsouth
1.63,1739.03,32267.52,176.12,105481.96,14471.39,0.0,organic,Midsouth
1.26,100210.04,6731.2,536.67,110901.99,29511.35,5213.33,conventional,Nashville
1.84,50.6,1277.75,0.0,3577.09,1571.18,0.0,organic,Nashville
1.18,162777.92,15004.24,868.2,79131.58,53734.82,3637.78,conventional,New Orleans/Mobile
1.03,351.14,0.0,0.0,5212.23,0.0,0.0,organic,New Orleans/Mobile
1.57,44228.57,945840.91,41321.96,329913.38,197073.03,5428.31,conventional,New York
2.17,18219.28,14168.74,757.47,40405.67,6223.55,0.0,organic,New York
1.43,223519.72,3240010.29,59079.75,966137.08,523711.41,41093.51,conventional,Northeast
1.91,26149.02,35991.82,665.19,116401.41,50236.85,0.0,organic,Northeast
1.41,6640.25,437697.37,321.5,22818.99,42281.84,3413.09,conventional,Northern New England
1.62,260.34,5336.96,0.0,20203.89,5627.89,0.0,organic,Northern New England
1.45,197664.84,13942.34,3600.76,116129.89,117741.97,2825.57,conventional,Orlando
1.03,134.12,0.0,0.0,2267.78,3.33,0.0,organic,Orlando
1.36,28381.46,286468.67,6979.56,119687.5,71135.61,5043.54,conventional,Philadelphia
1.92,3435.95,3867.63,0.0,7304.83,3228.31,0.0,organic,Philadelphia
1.05,266040.03,260156.04,5225.67,221327.05,382270.3,2040.0,conventional,Phoenix/Tucson
1.91,1605.33,2256.44,0.0,8590.33,1771.93,0.0,organic,Phoenix/Tucson
1.21,30619.51,16829.97,429.27,38444.08,58735.28,1722.86,conventional,Pittsburgh
1.55,1252.24,88.0,0.0,5389.9,0.0,0.0,organic,Pittsburgh
1.17,957082.62,481604.63,21782.28,727159.77,82786.59,62771.62,conventional,Plains
1.37,3307.64,5452.25,4.34,59224.05,10742.48,0.0,organic,Plains
1.66,76619.78,163188.46,13873.0,165486.99,111563.38,5523.64,conventional,Portland
2.39,607.43,7573.69,0.0,1432.19,14464.35,5.55,organic,Portland
1.41,153283.34,61459.55,5784.64,101566.58,52608.4,46.67,conventional,Raleigh/Greensboro
1.57,90.63,5272.74,41.31,11214.12,0.0,0.0,organic,Raleigh/Greensboro
1.36,76029.22,60541.9,2079.55,124926.28,23311.61,4640.59,conventional,Richmond/Norfolk
1.31,32.43,2437.51,6.24,13118.48,1635.75,0.0,organic,Richmond/Norfolk
1.34,44730.29,28859.77,186.2,66888.57,34935.81,2891.56,conventional,Roanoke
1.53,20.06,1164.62,0.0,6953.97,1368.84,0.0,organic,Roanoke
1.7,150506.28,221360.8,3927.66,85632.23,19205.1,4077.8,conventional,Sacramento
1.96,3274.78,3408.59,0.0,6597.76,0.0,0.0,organic,Sacramento
1.58,77672.55,133132.72,21305.26,156970.1,56426.71,4132.09,conventional,San Diego
1.98,3911.92,13446.42,0.0,18263.91,0.0,0.0,organic,San Diego
1.71,302284.33,401445.16,10726.59,135019.85,50535.73,9174.26,conventional,San Francisco
2.06,8608.66,6254.41,0.0,23132.88,0.0,0.0,organic,San Francisco
1.89,83324.78,137256.81,963.49,128295.33,124145.84,80.42,conventional,Seattle
2.21,627.11,17639.26,7.76,1634.14,39947.15,130.79,organic,Seattle
1.41,192526.42,41511.68,2282.63,129719.15,54476.77,11443.33,conventional,South Carolina
2.05,228.33,3776.16,19.34,9281.6,1813.52,0.0,organic,South Carolina
1.03,2638176.74,1331871.97,137896.77,1440308.95,1578415.54,73719.86,conventional,South Central
1.64,20851.12,3785.72,3243.69,66303.03,8080.59,0.0,organic,South Central
1.38,2013653.05,201900.7,19815.46,1244971.44,1149612.01,61233.09,conventional,Southeast
1.8,1721.0,11648.86,30.37,41393.35,7493.76,0.0,organic,Southeast
1.75,20574.7,20738.45,42.07,22028.34,16622.88,56.02,conventional,Spokane
2.42,80.89,1541.01,0.0,650.03,1572.91,0.0,organic,Spokane
1.49,75969.76,9555.43,589.04,83174.53,12695.91,6319.53,conventional,St. Louis
1.6,53.03,1910.55,0.0,9573.14,16.67,0.0,organic,St. Louis
1.25,2227.62,55307.17,100.14,24004.97,5474.66,2014.4,conventional,Syracuse
1.5,133.98,114.64,0.0,1545.9,2335.99,0.0,organic,Syracuse
1.35,188703.49,15276.32,2207.8,146879.58,169323.39,117.79,conventional,Tampa
0.95,165.46,0.0,0.0,1151.11,0.0,0.0,organic,Tampa
1.34,10625892.82,9968046.33,764157.27,9808034.03,6785757.85,676299.13,conventional,Total U.S.
1.85,113819.91,230984.71,4703.63,751192.44,181912.38,194.95,organic,Total U.S.
1.35,1400938.97,1352233.48,91335.98,1461675.31,2103511.32,29197.1,conventional,West
2.17,20574.74,49223.92,580.85,66556.37,76512.09,194.95,organic,West
1.16,297717.74,112109.92,73804.71,187401.88,128618.57,10749.5,conventional,West Tex/New Mexico
2.04,1287.32,907.6,1758.26,8055.06,1034.11,5.93,organic,West Tex/New Mexico
1.43,3055.26,89188.85,432.44,9481.75,12376.33,1439.85,conventional,Albany
1.73,81.75,421.57,0.0,2512.06,0.0,0.0,organic,Albany
1.25,287920.31,24930.87,2611.75,276146.3,60211.82,9402.76,conventional,Atlanta
1.65,149.96,3953.4,0.0,30351.94,8762.29,0.0,organic,Atlanta
1.51,88330.85,448444.16,9677.18,172781.11,162165.49,6064.58,conventional,Baltimore/Washington
1.78,445.37,5576.09,10.47,23409.93,5713.32,0.0,organic,Baltimore/Washington
1.7,30426.7,7014.61,9422.66,18686.08,22054.63,487.36,conventional,Boise
2.43,0.0,946.61,0.0,1135.56,1667.81,0.0,organic,Boise
1.48,9049.22,535741.75,2714.98,137684.14,13561.62,1729.99,conventional,Boston
1.64,96.53,2106.72,0.0,23966.53,17379.54,0.0,organic,Boston
1.31,2754.41,76443.7,245.98,76577.96,18240.2,2297.46,conventional,Buffalo/Rochester
1.42,169.29,221.74,0.0,3023.42,11088.88,0.0,organic,Buffalo/Rochester
1.59,1585577.49,1722349.95,177288.24,1843752.58,337083.83,149759.93,conventional,California
2.06,38734.43,65657.88,1.54,135126.54,133.69,0.0,organic,California
1.56,96449.24,53779.7,6114.78,86773.46,15097.27,1849.99,conventional,Charlotte
1.7,26.77,5316.48,45.04,12190.31,0.0,0.0,organic,Charlotte
1.69,96558.24,260320.96,34541.38,127384.38,109041.65,1794.42,conventional,Chicago
2.19,467.27,8796.49,0.0,15707.36,0.0,0.0,organic,Chicago
1.45,48086.87,29491.83,8833.51,115981.99,43310.02,18270.01,conventional,Cincinnati/Dayton
1.65,123.73,3078.47,0.0,35066.65,8841.38,0.0,organic,Cincinnati/Dayton
1.32,50866.01,26059.38,4316.32,95054.34,34489.91,4661.44,conventional,Columbus
2.04,502.75,1393.0,0.0,7164.14,4957.3,0.0,organic,Columbus
1.06,459932.12,328479.85,21482.92,389999.08,318937.34,1612.87,conventional,Dallas/Ft. Worth
1.34,1795.85,409.59,618.72,18793.7,19.35,0.0,organic,Dallas/Ft. Worth
1.34,165390.96,153065.63,7081.97,235760.34,304868.81,2118.64,conventional,Denver
2.16,4918.61,1442.3,0.0,10514.12,213.07,0.0,organic,Denver
1.31,90271.38,49420.47,65100.96,224260.2,34451.16,17811.29,conventional,Detroit
1.61,477.12,3091.93,0.0,23446.1,6608.82,0.0,organic,Detroit
1.68,3577.38,58670.79,59285.38,31785.71,4306.68,16861.79,conventional,Grand Rapids
1.7,43.61,982.68,0.0,6750.01,75.91,0.0,organic,Grand Rapids
1.44,601641.14,880723.11,293977.43,1234085.51,536548.83,117118.75,conventional,Great Lakes
1.79,3756.94,26389.42,0.0,151504.82,34653.58,0.0,organic,Great Lakes
1.13,44167.06,227079.17,986.66,67379.85,51135.28,3191.21,conventional,Harrisburg/Scranton
1.71,203.98,293.52,0.0,3914.25,2536.38,0.0,organic,Harrisburg/Scranton
1.5,7424.15,290975.75,2097.68,50499.72,15543.88,1477.53,conventional,Hartford/Springfield
2.39,313.54,5949.39,7.26,5042.75,0.0,0.0,organic,Hartford/Springfield
0.98,400298.01,351894.74,3079.88,143480.95,406951.97,579.63,conventional,Houston
2.05,9348.65,39.77,0.0,5855.87,40.0,0.0,organic,Houston
1.41,33359.83,50227.08,5634.94,91897.22,23534.56,4380.99,conventional,Indianapolis
1.88,162.88,898.15,0.0,4164.07,2762.88,0.0,organic,Indianapolis
1.46,79982.38,7972.21,804.01,41934.11,80021.78,1661.11,conventional,Jacksonville
1.82,64.78,342.78,0.0,2447.32,3.33,0.0,organic,Jacksonville
1.23,63437.42,75058.72,781.28,116315.25,106095.35,774.57,conventional,Las Vegas
2.31,1044.8,889.87,0.0,6660.03,1328.48,0.0,organic,Las Vegas
1.51,727850.95,360059.42,116744.83,1205883.49,150664.39,123195.41,conventional,Los Angeles
2.01,16271.43,31551.84,1.54,73726.18,126.78,0.0,organic,Los Angeles
1.38,23294.32,15647.9,294.26,55204.51,23787.47,1610.07,conventional,Louisville
1.91,2.49,682.64,0.0,3900.44,2261.64,0.0,organic,Louisville
1.55,288820.66,32717.17,4937.34,122076.94,335555.69,11153.33,conventional,Miami/Ft. Lauderdale
1.16,700.09,2.87,0.0,8757.77,0.0,0.0,organic,Miami/Ft. Lauderdale
1.42,992285.17,949725.15,32471.42,1112477.6,465495.97,41782.09,conventional,Midsouth
1.56,1374.84,36019.77,163.11,186042.99,29490.09,0.0,organic,Midsouth
1.28,97621.66,7927.88,686.28,106853.11,25234.56,5445.07,conventional,Nashville
1.73,72.9,1206.35,0.0,9999.2,4898.02,0.0,organic,Nashville
1.21,165771.86,16842.19,1140.67,46578.57,73641.41,3685.56,conventional,New Orleans/Mobile
1.14,184.73,0.0,0.0,4848.89,0.0,0.0,organic,New Orleans/Mobile
1.53,45578.48,1026739.99,48329.33,298836.98,203910.53,4558.33,conventional,New York
2.19,13666.85,11990.68,79.4,36719.06,6628.2,0.0,organic,New York
1.41,209594.73,3396785.2,70877.61,936488.02,631529.41,29977.16,conventional,Northeast
1.86,20149.36,32075.35,76.75,124302.25,58636.43,0.0,organic,Northeast
1.4,6537.53,419380.41,369.68,27195.22,91072.09,2759.18,conventional,Northern New England
1.61,303.33,5650.99,0.0,23979.5,6203.71,0.0,organic,Northern New England
1.4,160538.66,18050.42,5863.52,123504.72,138468.9,14128.89,conventional,Orlando
1.03,163.13,0.0,0.0,6054.44,0.0,0.0,organic,Orlando
1.29,26191.17,333241.16,9418.66,110820.25,76147.06,3216.2,conventional,Philadelphia
1.91,2655.42,3195.77,0.0,7214.85,4187.89,0.0,organic,Philadelphia
1.1,252859.87,219677.33,5049.9,258154.37,315848.98,4717.77,conventional,Phoenix/Tucson
2.16,2193.31,2057.91,0.0,6399.33,1821.72,0.0,organic,Phoenix/Tucson
1.47,37936.51,17175.58,562.89,38443.83,52121.21,1779.72,conventional,Pittsburgh
1.9,1365.12,33.51,0.0,7028.81,1.96,0.0,organic,Pittsburgh
1.29,827635.38,463758.95,25293.53,708360.37,91143.51,57754.75,conventional,Plains
1.59,3399.99,4675.57,0.0,36326.66,7541.88,0.0,organic,Plains
1.74,60925.6,161149.17,15435.73,138595.07,121089.89,6281.32,conventional,Portland
2.45,892.14,11447.77,0.0,1378.94,16708.91,24.09,organic,Portland
1.43,135810.27,62238.68,6315.85,110744.94,34010.13,0.0,conventional,Raleigh/Greensboro
1.43,65.72,5958.71,30.11,19741.75,0.0,0.0,organic,Raleigh/Greensboro
1.33,84566.24,63497.01,2285.36,117399.91,25791.37,5853.32,conventional,Richmond/Norfolk
1.46,101.74,2901.06,22.65,16329.65,2885.92,0.0,organic,Richmond/Norfolk
1.3,49776.46,29933.49,107.81,68056.93,30013.6,2686.91,conventional,Roanoke
1.49,27.3,1217.2,0.0,16268.55,3273.34,0.0,organic,Roanoke
1.76,113898.71,237633.45,3272.11,86457.99,20599.95,1982.59,conventional,Sacramento
2.01,3223.85,3076.23,0.0,5978.97,0.0,0.0,organic,Sacramento
1.61,81999.21,143250.02,20378.84,160048.16,47423.52,4785.65,conventional,San Diego
2.0,4277.26,11682.16,0.0,17529.72,3.77,0.0,organic,San Diego
1.72,229745.55,433200.01,11732.5,137779.15,61456.37,4269.72,conventional,San Francisco
2.18,9430.36,6823.71,0.0,18677.07,3.27,0.0,organic,San Francisco
1.98,71000.76,132210.62,1209.18,117496.43,142069.17,430.67,conventional,Seattle
2.33,827.3,18991.12,1.3,1483.55,39513.92,35.98,organic,Seattle
1.42,188378.41,44690.38,2463.99,135102.06,50714.41,8494.07,conventional,South Carolina
1.95,133.06,4625.83,16.76,14701.14,3383.07,0.0,organic,South Carolina
1.08,2323983.94,1463098.83,130376.01,1386435.95,1370458.41,82421.78,conventional,South Central
1.61,17622.58,3050.04,4136.16,85675.54,7275.99,0.0,organic,South Central
1.39,1884012.61,224278.88,28629.56,1208956.61,1196593.55,95551.24,conventional,Southeast
1.54,1884.13,13510.69,18.85,113515.06,16882.83,0.0,organic,Southeast
1.8,17238.55,19948.43,75.0,21099.84,24597.83,409.25,conventional,Spokane
2.54,250.53,1959.78,0.0,557.78,2045.09,0.0,organic,Spokane
1.53,75251.44,9916.55,626.32,94625.88,14161.99,5713.33,conventional,St. Louis
2.27,36.86,1784.52,0.0,4778.04,3.33,0.0,organic,St. Louis
1.37,1680.41,46182.47,85.38,26943.26,7785.4,1621.11,conventional,Syracuse
1.48,79.99,231.68,0.0,1539.77,3364.95,0.0,organic,Syracuse
1.38,152459.35,18666.77,5939.04,138017.69,186687.24,12897.77,conventional,Tampa
0.9,192.68,0.0,0.0,5265.55,0.0,0.0,organic,Tampa
1.37,9799556.99,10371743.85,857120.3,10061618.06,6340092.86,605269.53,conventional,Total U.S.
1.84,107421.5,239833.16,5669.95,898054.46,232230.09,65.2,organic,Total U.S.
1.4,1374826.52,1271023.76,98206.49,1631061.37,1711239.42,30903.81,conventional,West
2.32,20499.22,58454.44,1273.53,65560.55,77615.57,65.2,organic,West
1.12,392120.26,84624.01,65453.18,205383.48,85001.41,3864.45,conventional,West Tex/New Mexico
2.26,1109.85,746.85,3008.19,7507.91,826.15,0.0,organic,West Tex/New Mexico
1.48,3224.78,97338.5,319.24,9348.86,8389.46,2018.7,conventional,Albany
1.63,97.09,620.28,0.0,2422.18,0.0,0.0,organic,Albany
1.29,319603.65,29972.16,2541.26,299558.99,45360.77,9401.66,conventional,Atlanta
2.05,258.6,5746.09,0.0,13467.03,11944.08,0.0,organic,Atlanta
1.53,96862.01,521739.75,9211.17,177046.62,141840.7,8739.17,conventional,Baltimore/Washington
1.69,272.02,5672.53,28.94,25714.56,1224.46,0.0,organic,Baltimore/Washington
1.48,43633.02,8326.01,7163.01,23021.18,25225.52,599.56,conventional,Boise
2.43,1.28,982.4,0.0,1057.06,1466.29,2.84,organic,Boise
1.53,9205.9,538494.23,2333.58,110652.9,25865.13,3737.78,conventional,Boston
1.75,121.93,2763.0,0.0,16801.11,16227.26,0.0,organic,Boston
1.43,3226.34,84700.06,213.0,60125.57,27998.04,3239.18,conventional,Buffalo/Rochester
1.53,504.12,266.7,0.0,1581.97,6032.33,0.0,organic,Buffalo/Rochester
1.7,1706577.11,1843226.1,207008.92,2018127.33,330446.34,140889.79,conventional,California
2.24,44230.32,80963.89,0.0,73643.74,1327.49,0.0,organic,California
1.59,106777.76,59436.34,6861.57,91886.17,20330.91,1347.31,conventional,Charlotte
2.16,37.73,4990.09,49.98,8421.39,0.0,0.0,organic,Charlotte
1.71,105373.57,306792.78,34115.78,161755.02,72535.3,674.56,conventional,Chicago
2.16,388.3,4018.12,0.0,24115.47,2614.98,0.0,organic,Chicago
1.51,50566.54,36096.34,11827.36,130244.43,20234.39,17556.43,conventional,Cincinnati/Dayton
1.99,140.47,4012.69,0.0,13195.01,13762.36,0.0,organic,Cincinnati/Dayton
1.42,49574.76,32703.56,2979.8,92131.38,26447.55,7240.76,conventional,Columbus
2.38,586.32,1352.6,0.0,2351.97,6003.82,0.0,organic,Columbus
1.24,466609.69,267927.19,28544.02,384013.77,215087.39,6425.57,conventional,Dallas/Ft. Worth
1.29,1530.49,176.17,469.22,19806.63,12.95,0.0,organic,Dallas/Ft. Worth
1.42,162670.92,259506.3,7583.87,238409.42,322434.06,2734.08,conventional,Denver
2.24,3603.3,1820.98,0.0,14169.84,24.35,0.0,organic,Denver
1.42,84235.57,57070.09,78484.76,224322.58,12406.97,25814.6,conventional,Detroit
1.92,485.03,3147.63,0.0,13901.6,10413.67,0.0,organic,Detroit
1.62,4655.55,72956.11,80865.83,31335.89,3328.21,23852.54,conventional,Grand Rapids
1.81,38.94,1586.64,0.0,5005.47,72.12,0.0,organic,Grand Rapids
1.49,603733.07,1064890.88,369546.48,1280415.51,452674.5,145159.7,conventional,Great Lakes
2.02,3805.85,24244.04,7.78,105875.47,54724.23,0.0,organic,Great Lakes
1.21,42209.48,209993.95,533.92,76280.41,39148.1,6626.46,conventional,Harrisburg/Scranton
1.47,311.5,444.88,0.0,7278.39,663.48,0.0,organic,Harrisburg/Scranton
1.58,7823.46,298696.0,836.01,47549.52,19326.22,2441.11,conventional,Hartford/Springfield
2.36,252.79,5738.52,2.89,5784.13,0.0,0.0,organic,Hartford/Springfield
1.1,477754.77,278948.65,3578.04,160548.09,205053.66,1626.42,conventional,Houston
1.85,6003.03,17.7,0.0,19021.61,0.0,0.0,organic,Houston
1.39,38669.86,66510.87,5943.34,99656.22,16841.85,5100.04,conventional,Indianapolis
2.14,318.26,1050.28,0.0,2044.8,4017.55,0.0,organic,Indianapolis
1.5,65841.41,10834.83,761.36,33994.71,74198.93,4501.68,conventional,Jacksonville
1.5,98.23,288.49,0.0,2520.0,0.0,0.0,organic,Jacksonville
1.42,62728.48,74312.55,1193.72,107639.2,91445.98,1283.79,conventional,Las Vegas
1.99,1229.76,1044.27,0.0,7638.77,1545.02,0.0,organic,Las Vegas
1.59,883525.49,399501.43,142073.2,1321158.25,168407.0,101408.83,conventional,Los Angeles
2.12,17356.54,39059.03,0.0,47047.79,979.82,0.0,organic,Los Angeles
1.4,23890.08,16861.81,280.25,55261.86,20574.58,1581.36,conventional,Louisville
2.14,3.49,1433.17,0.0,2939.79,2999.61,0.0,organic,Louisville
